
2313.73,342.39,618.92,158.13,282.05,566.91,56.24,92.16,91.94,65.27,476.57,137.37,1154.15,349.44,403.83,226.05,638.68,1431.08,normalaa
1459.50,384.17,578.48,260.17,585.73,1148.64,105.53,157.99,141.49,89.63,592.02,139.35,1666.97,648.96,472.89,250.42,793.38,1381.61,normalaaa
583.80,149.85,238.92,77.22,119.77,198.38,34.21,50.47,54.31,61.59,425.56,122.55,681.47,303.68,385.48,216.81,706.09,1696.09,normalaaa
469.58,148.94,302.88,126.87,402.59,496.31,30.15,46.63,77.65,68.03,314.80,95.86,445.14,177.84,242.13,121.85,298.17,651.35,normalaaa
762.46,258.84,532.39,178.35,326.86,473.72,74.80,122.33,115.76,87.79,651.09,168.01,1291.82,392.08,449.29,238.65,759.67,1679.61,normalaaa
863.01,247.03,443.97,171.00,358.55,559.85,47.55,74.61,97.66,82.28,396.02,114.64,1616.50,422.24,417.82,224.37,578.18,1295.63,normalaaa
834.70,244.31,422.33,124.11,213.27,328.99,41.75,68.02,75.27,65.27,571.88,154.17,2184.39,607.36,542.82,326.05,1200.44,2942.25,normalaaa
344.62,149.85,211.64,137.90,187.00,247.09,58.56,123.43,141.97,91.47,299.37,100.80,746.87,153.92,191.43,98.32,235.08,477.03,normalaaa
270.42,108.08,148.62,50.56,83.45,125.67,23.19,35.11,44.30,51.02,200.02,63.25,683.77,220.48,298.07,173.95,432.99,1069.48,normalaaa
826.89,227.96,411.05,123.19,204.00,369.23,35.95,65.28,73.84,65.27,388.64,118.59,1236.75,272.48,379.36,201.68,522.01,1156.64,normalaaa
423.70,131.69,270.90,86.42,173.86,251.33,70.74,116.30,87.66,90.09,908.17,211.49,2285.35,603.20,659.07,370.59,1092.41,2719.64,normalaa
256.76,100.81,200.35,61.60,159.18,321.22,49.28,86.67,76.70,57.91,163.78,55.34,636.73,174.72,204.54,117.65,254.09,555.94,normalaa
945.02,256.11,494.76,126.87,312.18,521.72,34.79,59.25,70.98,53.78,275.20,89.93,622.96,174.72,248.24,135.29,292.98,631.32,normalaa
781.98,163.48,301.00,69.87,146.82,345.23,28.41,40.59,80.99,70.78,284.60,84.00,598.87,281.84,277.09,152.10,382.86,922.25,normalaaa
505.70,155.30,278.42,96.53,160.73,237.92,49.86,85.03,101.47,87.33,704.11,183.82,1520.13,497.12,492.12,270.59,862.52,2063.58,normalaaa
288.97,85.37,164.61,67.11,113.59,213.21,40.01,56.50,88.13,78.60,410.12,110.69,813.41,301.60,342.65,171.43,489.16,1104.82,normalaaa
1122.70,294.26,585.06,163.64,394.09,872.60,49.86,72.96,59.07,59.29,284.60,84.00,2169.48,594.88,546.31,324.37,769.18,1706.70,normalaa
108.36,61.76,133.57,34.93,81.14,158.14,26.09,43.34,48.12,53.78,142.97,44.47,676.89,212.16,208.04,129.41,292.98,693.75,normalaa
100.55,52.68,114.75,34.93,65.68,169.44,25.51,42.79,51.93,56.08,147.00,45.46,645.91,217.36,200.17,123.53,280.02,687.86,normalaa
161.08,51.77,84.65,42.29,68.00,123.55,27.25,35.66,51.93,66.19,273.19,77.09,344.18,188.24,252.61,136.97,387.18,998.81,normalaaa
404.17,108.98,207.88,59.76,127.50,234.39,24.35,32.37,49.07,57.45,300.71,83.02,425.63,217.36,284.96,154.62,465.83,1133.09,normalaaa
503.75,133.51,205.99,65.27,102.00,171.55,35.95,69.12,98.61,79.98,308.76,87.96,1023.36,314.08,343.52,189.07,507.31,1208.47,normalaaa
863.99,264.29,596.35,84.58,248.05,410.18,29.57,45.53,60.03,42.29,167.13,60.29,518.56,165.36,177.44,100.00,200.51,455.83,normalaaa
253.83,98.99,230.45,60.68,154.55,303.57,40.01,59.79,80.03,68.03,206.74,64.24,642.47,220.48,211.53,113.44,281.74,626.61,normalaaa
768.31,260.65,797.64,108.48,425.00,571.14,51.02,87.22,118.15,81.36,308.76,98.83,844.39,237.12,242.13,127.73,305.08,704.35,normalaaa
399.29,151.67,306.64,125.03,446.64,377.70,32.47,52.66,93.37,74.00,400.05,111.68,703.27,160.16,280.59,133.61,343.11,764.42,normalaaa
289.95,110.80,190.94,82.74,170.00,240.03,47.55,87.22,134.34,100.20,503.42,133.42,1707.13,279.76,411.70,198.32,468.42,1049.46,normalaaa
263.59,91.73,162.73,72.63,150.68,269.69,120.02,182.13,113.86,88.71,223.52,73.13,1278.05,263.12,270.97,152.10,326.69,749.11,normalaaa
122.03,46.32,79.95,44.13,111.27,165.91,24.93,31.27,56.21,68.95,268.49,77.09,416.46,257.92,226.39,112.60,327.55,765.60,normalaaa
380.74,153.49,231.39,167.32,258.09,242.86,39.43,59.79,124.82,79.52,308.09,97.84,332.71,167.44,171.32,85.71,234.21,489.98,normalaaa
316.31,129.87,212.58,186.63,554.82,453.24,63.78,120.69,160.54,89.17,473.88,143.30,1134.64,312.00,309.43,153.78,384.59,836.27,normalaaa
346.57,100.81,199.41,58.84,190.09,285.22,26.67,35.66,72.41,65.73,267.82,76.10,269.61,179.92,212.41,102.52,279.15,631.32,normalaaa
296.78,99.90,216.34,51.48,119.00,282.39,22.61,30.17,52.40,63.89,249.70,70.17,377.45,218.40,242.13,126.89,371.63,830.38,normalaaa
1241.80,222.51,329.21,100.21,154.55,247.09,31.89,49.37,74.32,64.81,445.69,121.56,766.37,287.04,347.89,190.76,582.50,1420.48,normalaaa
1068.02,227.96,398.82,76.31,145.27,324.75,26.67,39.50,65.27,58.83,275.20,84.99,466.94,246.48,258.73,144.54,384.59,958.76,normalaa
246.02,110.80,220.10,73.55,155.32,328.99,48.70,70.77,85.27,65.27,228.89,69.18,812.26,353.60,262.23,151.26,398.42,959.94,normalaa
458.84,217.97,475.01,137.90,377.86,653.74,42.91,64.18,66.22,55.62,132.23,44.47,1525.86,579.28,256.99,165.55,369.90,852.76,normalaa
1242.77,376.90,749.67,256.50,604.27,1009.56,173.95,268.25,185.79,121.80,308.09,100.80,1569.46,302.64,300.69,159.66,316.31,631.32,normalaa
1007.50,281.54,611.40,128.71,336.14,529.49,47.55,80.64,114.33,92.39,373.20,108.71,956.82,237.12,280.59,148.74,356.93,773.84,normalaa
640.42,171.65,269.96,66.19,122.09,250.62,15.66,20.85,32.39,32.63,175.19,60.29,362.54,176.80,222.02,127.73,307.67,771.49,normalaa
1490.74,444.11,913.33,347.51,950.46,1717.66,127.56,183.77,113.86,88.71,345.68,114.64,2039.84,513.76,459.78,264.70,515.96,1246.16,normalaa
1022.14,340.58,605.75,200.42,382.50,546.43,157.71,276.48,200.09,104.34,287.96,100.80,1157.59,219.44,229.01,118.49,252.36,532.39,normalaa
2242.46,320.59,690.41,72.63,122.86,269.69,33.05,41.14,66.22,63.43,369.84,110.69,316.64,160.16,253.49,132.77,359.53,897.52,normalaa
305.57,120.79,197.53,115.84,227.95,244.27,64.94,126.72,180.55,117.21,647.06,165.04,1654.35,372.32,409.08,196.64,517.68,1166.07,normalaa
803.46,296.07,627.39,248.22,700.86,1030.74,187.86,266.06,193.89,122.26,381.26,115.63,2822.27,600.08,462.40,261.34,558.30,1275.60,normalaa
288.00,89.91,132.63,61.60,109.73,186.38,42.91,81.19,118.62,85.03,242.98,76.10,913.22,297.44,274.47,147.90,371.63,862.18,normalaa
414.91,157.12,356.49,140.66,367.05,539.37,31.31,44.98,68.12,65.73,497.38,140.34,301.73,222.56,252.61,128.57,397.55,954.05,normalaaa
1311.11,290.62,650.90,139.74,323.00,687.63,69.00,98.19,143.39,95.15,400.72,119.58,806.53,353.60,310.31,165.55,448.54,1087.15,normalaaa
734.14,188.91,417.63,97.45,263.50,354.40,83.49,150.31,146.25,79.06,268.49,88.95,653.94,212.16,226.39,114.29,279.15,631.32,normalaaa
212.82,67.21,93.12,79.98,128.27,127.08,34.21,48.27,85.75,87.33,406.76,117.61,745.72,250.64,311.18,152.94,423.48,1015.30,normalaa
2144.84,405.06,629.27,205.93,391.00,645.27,64.36,93.81,71.94,52.86,325.54,105.75,1652.06,372.32,444.92,252.94,623.12,1452.28,normalaa
535.96,194.35,435.50,156.29,402.59,762.46,182.64,273.19,183.89,141.11,469.86,134.41,2452.85,487.76,491.24,263.02,555.71,1221.42,normalaa
449.08,143.50,301.00,95.61,209.41,361.46,37.11,53.76,76.70,80.44,567.18,152.20,759.49,380.64,411.70,215.13,658.56,1574.78,normalaaa
661.90,155.30,322.63,87.34,182.36,386.17,33.63,54.31,94.33,84.57,421.53,118.59,705.57,366.08,369.74,194.12,554.85,1318.01,normalaaa
604.30,165.29,268.07,90.10,159.18,267.57,28.41,40.59,57.17,50.10,273.19,83.02,1310.18,414.96,407.33,235.29,600.65,1468.77,normalaaa
1013.35,187.09,412.93,97.45,204.77,516.78,41.75,70.22,93.37,79.06,438.98,129.46,940.76,273.52,372.37,198.32,552.25,1320.36,normalaaa
555.49,193.45,360.25,122.27,265.82,443.36,42.91,77.35,108.14,79.06,314.13,93.89,1027.95,252.72,317.30,163.86,394.10,906.94,normalaaa
426.62,172.56,306.64,64.35,136.00,292.98,33.05,53.21,47.64,49.64,170.49,56.33,1108.26,302.64,351.39,211.76,493.49,1293.27,normalaaa
673.62,164.38,290.65,102.05,169.23,290.16,30.15,44.98,66.22,56.54,473.88,134.41,1038.27,399.36,429.18,231.93,774.37,1902.22,normalaaa
1230.08,212.52,430.80,108.48,205.55,452.54,31.31,56.50,91.47,62.97,408.10,127.49,1042.86,296.40,333.03,179.83,492.62,1164.89,normalaaa
903.04,187.09,295.35,83.66,143.73,288.75,18.55,25.23,41.92,38.15,267.82,84.00,689.51,298.48,329.54,183.19,520.28,1279.14,normalaaa
301.66,88.10,270.90,64.35,302.14,880.36,22.61,33.46,63.36,58.83,368.50,107.72,402.69,222.56,282.33,145.38,408.79,984.68,normalaaa
1091.45,204.35,317.93,111.24,162.27,231.56,37.11,71.86,92.90,69.41,499.39,140.34,1354.92,408.72,410.83,231.09,705.23,1738.50,normalaaa
601.37,178.01,314.16,113.08,183.14,271.80,39.43,66.38,80.51,75.38,391.99,110.69,2101.79,568.88,523.59,290.76,842.64,2004.69,normalaaa
364.14,123.52,210.70,77.22,145.27,233.68,42.33,64.18,75.27,67.57,266.48,77.09,1089.90,295.36,333.03,193.28,460.64,1095.39,normalaa
577.94,124.42,156.14,77.22,105.86,370.64,38.27,60.89,76.70,67.57,345.01,102.78,696.39,185.12,284.08,147.06,389.78,886.92,normalaa
464.70,167.11,333.92,110.32,270.46,474.42,114.22,189.81,131.48,110.31,265.80,81.04,1340.00,278.72,312.93,165.55,343.97,718.48,normalaa
317.28,96.27,195.65,74.47,183.14,222.39,33.63,44.98,91.47,67.57,246.34,79.06,189.30,198.64,163.46,83.19,237.67,560.65,normalaaa
251.87,98.99,176.83,80.90,139.09,168.02,27.25,35.11,66.70,70.32,287.96,89.93,237.48,222.56,193.18,95.80,278.29,658.41,normalaaa
473.48,142.59,307.58,80.90,238.77,345.23,31.31,45.53,105.28,82.28,259.09,80.05,546.10,347.36,224.64,115.97,318.04,762.06,normalaaa
322.16,127.15,255.85,117.68,280.50,328.28,34.21,46.63,92.42,81.82,390.65,111.68,380.89,175.76,224.64,108.40,293.84,686.68,normalaaa
369.02,127.15,242.68,87.34,156.86,237.21,28.41,37.30,47.64,63.89,498.72,135.39,586.25,330.72,371.49,184.03,571.27,1369.83,normalaaa
293.85,78.11,159.90,68.03,200.91,286.63,33.05,44.43,71.46,60.67,276.54,84.00,297.14,186.16,223.77,114.29,343.97,829.20,normalaa
257.73,77.20,132.63,44.13,91.18,229.45,22.03,26.88,44.78,62.05,226.87,67.20,348.77,282.88,249.12,135.29,395.83,983.50,normalaaa
396.36,101.72,189.06,63.43,102.77,207.56,26.67,35.66,59.07,61.59,369.84,98.83,298.29,280.80,238.63,136.13,473.61,1216.71,normalaaa
372.93,105.35,317.93,74.47,240.32,675.63,27.83,38.95,67.17,58.83,368.50,106.73,212.24,231.92,242.13,122.69,394.96,954.05,normalaaa
479.34,112.62,217.28,63.43,129.82,255.57,20.29,28.53,50.50,49.18,299.37,89.93,419.90,308.88,253.49,134.45,413.11,1024.72,normalaaa
580.87,250.66,614.22,215.13,732.55,1615.29,184.96,223.27,155.30,108.93,338.97,97.84,2916.35,844.48,445.79,273.95,623.12,1533.55,normalaa
1290.61,489.52,1162.60,368.66,1255.68,2499.89,212.21,247.41,174.36,110.77,408.78,111.68,4377.96,1061.84,616.24,363.02,893.63,2115.41,normalaa
796.63,260.65,502.29,153.53,329.18,505.49,24.35,34.56,59.07,49.18,242.31,77.09,744.57,281.84,260.48,142.02,337.92,792.69,normalaa
792.72,197.08,347.09,118.59,210.95,353.70,35.37,49.92,65.27,64.81,456.43,128.48,661.97,392.08,400.34,221.01,725.10,1773.83,normalaaa
1613.75,328.77,364.02,177.43,286.68,443.36,37.69,53.21,54.31,45.96,511.47,131.44,1609.61,404.56,439.67,263.02,918.70,2340.38,normalaa
1680.14,333.31,842.79,136.06,256.55,508.31,35.37,49.37,67.65,46.88,267.15,95.86,642.47,215.28,232.51,125.21,289.52,640.75,normalaaa
1646.94,421.40,982.00,283.16,822.18,1895.57,252.80,313.23,168.64,125.94,397.36,127.49,2021.48,428.48,501.73,267.23,439.90,963.48,normalaa
2033.54,444.11,545.55,152.61,344.64,660.80,33.05,54.31,60.98,44.13,250.37,85.98,610.34,154.96,239.50,136.13,299.89,730.26,normalaa
2121.41,289.72,517.34,110.32,213.27,508.31,30.73,44.43,54.31,41.83,316.15,100.80,731.95,194.48,312.93,173.11,434.72,1056.53,normalaa
721.45,203.44,378.13,75.39,201.68,285.92,28.41,47.73,96.23,71.24,267.15,86.97,383.19,152.88,183.56,95.80,248.04,578.32,normalaaa
647.26,196.17,396.00,97.45,215.59,321.93,26.09,42.24,92.42,65.73,251.71,82.03,536.92,206.96,206.29,110.08,277.42,661.95,normalaaa
220.63,107.17,187.18,59.76,111.27,156.73,26.67,34.56,46.21,51.94,163.11,47.44,1744.99,625.04,422.19,265.55,658.56,1932.84,normalaaa
601.37,274.28,490.06,311.66,611.23,826.71,302.09,358.76,207.23,131.46,459.79,149.23,2393.19,424.32,393.34,207.56,435.58,964.65,normalaaa
1027.02,719.29,1978.10,383.36,1241.00,2036.77,196.56,258.38,170.55,116.75,514.16,164.05,2068.52,468.00,437.05,236.97,477.06,1062.42,normalaa
750.74,390.53,1233.14,311.66,1017.68,1611.06,135.10,198.03,174.84,123.64,840.37,227.30,1778.26,400.40,477.26,253.78,580.77,1362.77,normalaa
515.46,173.47,353.67,122.27,255.00,369.94,60.30,87.77,96.71,80.44,418.17,120.57,1757.61,535.60,539.32,309.24,720.78,2012.93,normalaa
327.05,134.41,256.79,96.53,157.64,330.40,75.96,133.30,137.68,98.36,369.17,110.69,1856.27,579.28,452.78,258.82,667.20,1680.78,normalaaa
362.19,121.70,235.15,72.63,124.41,209.68,43.49,68.02,101.47,80.90,401.39,114.64,1235.60,472.16,456.28,253.78,754.49,1842.15,normalaaa
592.59,157.12,405.40,94.69,329.96,513.96,44.65,72.96,115.76,79.06,353.74,106.73,979.76,324.48,338.28,174.79,423.48,1038.86,normalaaa
1534.68,458.64,961.30,331.88,1091.09,2250.68,223.81,258.38,144.35,119.51,455.76,127.49,2699.51,711.36,605.75,349.58,762.27,1733.79,normalaa
1113.91,325.14,786.35,109.40,288.23,613.50,31.89,53.21,74.79,57.45,221.50,71.16,694.09,250.64,250.87,148.74,324.09,783.27,normalaa
516.44,200.71,377.19,151.69,496.09,990.50,136.84,144.27,64.79,74.46,149.01,55.34,1298.70,413.92,310.31,184.87,314.59,731.44,normalaa
289.95,138.95,348.03,66.19,189.32,381.94,40.59,54.31,55.26,47.80,124.85,40.52,588.55,296.40,177.44,113.44,244.58,608.95,normalaa
853.25,183.46,275.60,81.82,143.73,395.35,37.69,58.15,82.42,75.84,328.23,95.86,528.89,263.12,285.83,158.82,410.52,1020.01,normalaa
124.96,68.12,208.82,37.69,107.41,223.80,30.15,37.30,32.39,36.31,83.23,30.64,890.28,463.84,264.85,178.15,412.25,1103.64,normalaa
444.20,121.70,322.63,57.92,166.91,396.76,63.78,100.94,105.76,76.30,224.86,70.17,533.48,197.60,204.54,115.13,253.22,630.15,normalaaa
1332.59,279.73,405.40,123.19,225.64,810.47,40.59,61.99,67.17,41.83,229.56,83.02,1003.86,343.20,335.65,194.12,384.59,963.48,normalaaa
1798.26,421.40,702.64,173.76,374.77,629.74,33.05,43.89,50.50,45.04,283.26,85.98,1050.89,401.44,396.84,228.57,618.80,1497.04,normalaaa
1096.34,344.21,856.90,191.22,574.91,1256.65,158.87,200.23,122.43,91.47,242.98,80.05,1287.23,312.00,278.84,159.66,311.99,676.08,normalaa
211.85,103.53,212.58,62.52,132.91,264.04,40.01,58.70,62.88,49.64,190.63,60.29,754.90,293.28,274.47,164.71,366.44,853.94,normalaa
156.20,92.64,219.16,48.72,163.05,332.52,33.63,37.85,26.20,22.52,48.33,25.70,329.26,132.08,104.02,71.43,99.39,249.70,normalaa
543.77,210.70,412.93,189.38,540.14,970.73,175.11,219.98,113.86,102.96,263.12,84.00,1567.16,327.60,372.37,193.28,343.11,737.33,normalaa
463.72,204.35,463.72,79.06,200.14,483.60,30.73,53.21,51.93,33.09,122.83,50.40,430.22,148.72,160.83,101.68,173.71,413.42,normalaa
79.08,67.21,197.53,22.06,62.59,170.14,15.66,19.75,20.48,16.55,52.36,26.68,168.65,83.20,84.79,54.62,78.65,190.81,normalaa
