
131.79,57.22,101.59,45.97,83.45,108.72,66.68,99.29,143.39,113.07,283.93,83.02,1127.76,316.16,260.48,143.70,361.26,819.78,normalaaa
281.16,120.79,220.10,107.56,231.82,302.87,111.91,165.67,172.45,100.66,269.16,84.00,1875.78,450.32,304.19,178.99,425.21,912.83,normalaaa
554.51,261.56,517.34,216.04,571.05,991.91,218.59,336.82,250.58,150.76,326.89,103.77,2304.85,531.44,373.24,215.97,496.08,1103.64,normalaaa
590.64,168.93,328.27,95.61,176.95,276.04,46.97,61.99,90.99,72.16,273.19,84.99,595.43,279.76,232.51,131.09,365.58,829.20,normalaaa
319.24,101.72,204.11,62.52,129.05,189.91,40.01,58.70,88.13,70.32,185.26,59.30,533.48,219.44,187.06,106.72,249.77,547.70,normalaaa
432.48,118.97,204.11,63.43,113.59,181.44,26.09,33.46,57.64,60.67,281.91,84.99,384.33,292.24,268.35,154.62,454.59,1080.08,normalaaa
383.67,136.23,259.61,96.53,169.23,219.56,44.07,60.34,93.85,86.41,600.75,160.10,493.32,321.36,381.98,198.32,631.76,1498.22,normalaaa
290.92,111.71,237.03,94.69,292.86,370.64,42.91,74.61,124.82,99.74,366.49,99.82,1128.91,362.96,322.54,172.27,450.27,1001.17,normalaaa
317.28,108.98,197.53,69.87,187.00,267.57,55.66,83.93,131.01,96.06,253.72,76.10,839.80,293.28,256.11,144.54,352.61,770.31,normalaaa
453.96,170.74,384.71,128.71,343.86,499.13,44.65,70.22,119.57,91.93,370.52,109.70,904.04,310.96,321.67,172.27,451.14,984.68,normalaaa
229.42,111.71,241.74,83.66,144.50,256.98,87.55,130.56,114.33,114.45,223.52,69.18,1533.89,469.04,370.62,233.61,498.67,1168.42,normalaaa
237.23,108.08,206.93,87.34,171.55,278.86,97.41,161.83,151.49,113.07,208.08,69.18,1483.41,403.52,300.69,187.39,368.17,836.27,normalaaa
562.32,174.37,318.87,90.10,183.91,292.98,95.67,146.47,179.12,120.89,332.93,97.84,1047.45,349.44,322.54,192.44,523.73,1230.85,normalaaa
705.83,171.65,380.95,92.85,253.46,465.95,34.21,58.15,102.90,71.70,344.34,104.76,1113.99,330.72,334.78,182.35,509.91,1135.44,normalaaa
238.21,94.45,152.38,73.55,114.36,136.96,84.07,129.46,200.56,146.17,310.11,93.89,1141.53,279.76,285.83,163.02,344.83,793.87,normalaaa
185.49,68.12,120.40,48.72,90.41,127.08,45.23,55.95,104.81,96.52,359.78,97.84,469.23,401.44,323.42,173.95,508.18,1213.18,normalaaa
539.87,172.56,376.24,83.66,226.41,307.10,36.53,62.54,126.24,85.03,263.79,83.02,416.46,221.52,217.65,118.49,298.17,658.41,normalaaa
399.29,160.75,278.42,135.14,278.96,440.53,82.33,131.66,171.50,114.45,482.61,134.41,1875.78,488.80,431.80,227.73,613.62,1401.63,normalaaa
1084.62,340.58,712.98,216.04,532.41,1009.56,93.35,138.24,138.15,96.06,392.67,111.68,2530.86,660.40,453.66,275.63,730.29,1670.18,normalaaa
303.62,98.09,194.71,72.63,146.05,249.21,19.13,24.69,54.31,60.21,278.56,83.02,283.37,452.40,309.43,173.95,522.01,1266.18,normalaaa
350.48,109.89,205.05,83.66,175.41,191.32,37.69,55.41,164.36,109.85,267.82,84.00,354.50,279.76,184.43,98.32,254.09,544.16,normalaaa
498.87,138.95,197.53,80.90,122.86,131.31,34.79,49.92,60.50,72.62,636.99,169.00,441.70,744.64,465.02,275.63,1260.07,3229.65,normalaaa
452.01,227.96,465.60,259.25,698.55,1039.21,469.66,555.70,305.84,159.95,294.67,103.77,2616.91,547.04,279.71,166.39,370.76,713.77,normalaa
2033.54,649.36,1441.96,421.06,1154.46,2179.37,115.38,199.68,214.38,125.94,520.87,143.30,2708.69,731.12,442.29,271.43,797.70,1925.77,normalaa
921.59,345.12,693.23,326.37,863.91,1384.44,476.61,510.17,291.55,162.25,412.13,127.49,4638.39,1022.32,516.59,307.56,752.76,1658.40,normalaa
415.89,137.14,248.32,103.89,191.64,263.33,44.07,65.28,111.00,84.57,359.78,107.72,458.91,254.80,263.98,144.54,396.69,932.85,normalaaa
856.18,213.43,448.67,80.90,146.82,327.58,36.53,47.18,68.12,62.05,258.42,78.07,354.50,254.80,253.49,147.90,401.88,942.27,normalaaa
708.76,241.58,474.07,128.71,285.14,390.41,32.47,51.57,77.65,55.16,210.76,72.14,550.69,199.68,217.65,121.85,262.73,564.19,normalaaa
1193.96,379.63,849.37,270.29,760.37,1361.14,251.06,294.03,150.54,114.91,254.39,88.95,1460.47,341.12,352.26,200.00,330.14,666.66,normalaa
1045.57,370.55,763.78,302.46,890.96,1790.38,179.16,246.86,138.15,108.93,312.79,103.77,1553.40,402.48,434.43,240.34,419.16,864.54,normalaa
