
1389.21,435.03,889.82,297.87,853.09,1878.63,228.45,256.73,122.43,92.85,289.30,88.95,2047.87,426.40,413.45,243.70,549.66,1161.35,normalaa
1188.10,277.91,545.55,102.97,223.32,566.91,28.99,41.14,52.40,45.96,237.61,75.11,757.19,212.16,289.33,168.07,407.06,905.76,normalaa
2224.89,548.55,997.99,316.25,893.27,1782.61,134.52,155.79,91.47,77.22,318.83,94.87,1765.64,396.24,418.69,246.22,581.64,1302.70,normalaa
617.97,180.73,345.20,69.87,143.73,290.87,32.47,52.66,84.32,68.95,241.64,71.16,577.07,221.52,254.36,145.38,374.22,864.54,normalaaa
516.44,142.59,284.06,89.18,199.36,333.22,60.88,105.87,114.81,79.98,257.75,80.05,1047.45,292.24,274.47,156.30,391.50,873.96,normalaaa
781.98,232.50,487.24,155.37,340.77,609.97,40.01,70.22,96.71,79.52,434.95,122.55,1397.37,361.92,419.57,227.73,562.63,1267.36,normalaaa
503.75,162.57,284.06,90.10,176.18,350.87,38.27,57.05,68.60,65.27,379.91,105.75,1415.72,531.44,493.87,288.23,1016.36,2466.40,normalaaa
343.64,140.77,254.91,107.56,204.00,276.75,59.72,98.74,133.39,101.12,672.57,170.97,1657.80,437.84,461.52,233.61,720.78,1653.69,normalaaa
1758.24,423.22,954.72,256.50,485.27,895.19,115.38,176.09,156.73,96.06,499.39,147.25,1463.91,372.32,384.60,207.56,535.83,1183.73,normalaaa
467.63,134.41,261.49,76.31,173.09,323.34,47.55,72.96,137.68,90.55,300.71,84.99,796.20,321.36,259.61,145.38,418.30,943.45,normalaaa
588.68,248.85,501.35,207.77,474.46,706.69,64.94,127.82,229.62,129.16,722.24,191.73,1538.48,426.40,395.09,204.20,571.27,1289.74,normalaaa
443.22,131.69,190.00,127.79,213.27,217.44,104.37,232.05,245.34,109.85,284.60,93.89,1044.01,217.36,200.17,101.68,260.14,530.03,normalaaa
369.02,194.35,205.99,154.45,216.36,213.21,73.64,128.91,130.06,76.30,236.94,83.02,660.82,128.96,178.32,94.96,212.60,425.20,normalaa
322.16,118.97,232.33,69.87,139.86,292.28,61.46,98.19,87.18,74.46,209.42,68.19,983.21,265.20,270.10,167.23,409.65,970.54,normalaa
906.94,219.78,630.21,112.16,339.23,594.44,41.17,70.77,85.27,60.67,280.57,89.93,686.06,183.04,249.12,139.50,331.01,749.11,normalaa
393.43,194.35,305.70,195.82,323.00,309.93,31.31,48.27,113.38,82.28,339.64,106.73,445.14,153.92,201.92,100.84,262.73,558.30,normalaaa
265.54,97.18,178.72,69.87,130.59,190.62,33.63,59.79,114.81,86.87,326.89,92.90,1592.40,515.84,409.08,231.93,610.16,1439.32,normalaaa
49.79,29.97,69.61,26.66,41.73,50.12,28.41,30.72,37.16,62.97,157.74,41.51,675.74,485.68,354.01,219.33,733.75,1954.04,normalaaa
331.93,116.25,166.49,109.40,170.77,174.38,41.75,81.74,130.06,78.14,221.50,74.12,627.55,162.24,178.32,93.28,222.98,477.03,normalaaa
261.64,100.81,146.74,102.97,143.73,136.26,62.04,119.59,161.97,82.28,199.35,70.17,605.76,138.32,144.23,76.47,184.08,392.22,normalaaa
289.95,121.70,186.24,82.74,119.00,124.96,33.05,68.02,109.09,58.83,131.56,51.39,399.25,110.24,112.76,63.02,135.69,273.26,normalaaa
361.21,202.53,282.18,227.08,336.91,290.16,41.17,72.96,134.34,87.79,411.46,125.51,561.01,152.88,221.15,109.24,291.25,620.72,normalaaa
352.43,119.88,158.96,152.61,180.05,146.14,64.94,153.05,212.47,111.69,377.23,118.59,792.76,178.88,207.16,105.88,273.97,592.46,normalaaa
670.69,224.33,307.58,184.79,258.86,231.56,80.60,159.09,164.36,88.25,298.02,100.80,746.87,145.60,201.92,100.00,236.80,466.43,normalaaa
1080.72,453.19,1010.22,414.62,1302.05,2449.06,539.23,548.57,243.91,205.00,479.25,143.30,3126.29,679.12,643.34,353.78,677.57,1454.64,normalaa
260.66,96.27,173.07,66.19,118.23,165.91,55.08,76.80,85.27,81.82,506.77,135.39,1274.61,407.68,526.21,299.16,930.79,2354.51,normalaa
204.04,78.11,142.03,63.43,108.18,139.08,65.52,106.97,98.14,89.63,330.91,85.98,1354.92,346.32,399.46,220.17,592.87,1361.59,normalaa
616.02,242.49,367.78,200.42,302.14,328.28,54.50,125.07,187.70,98.82,314.80,108.71,896.01,168.48,205.41,101.68,235.08,461.71,normalaa
1168.58,370.55,696.99,173.76,386.36,681.98,99.73,174.99,149.11,95.60,257.08,83.02,1522.42,432.64,333.03,200.84,440.77,988.21,normalaa
1153.94,279.73,670.66,149.85,322.23,606.44,59.72,114.10,149.59,101.12,430.25,126.50,1368.69,350.48,354.01,196.64,477.93,1064.77,normalaa
