
560.37,152.58,264.31,93.77,156.09,217.44,36.53,46.63,38.59,51.94,507.45,134.41,313.20,386.88,352.26,209.24,876.35,2148.39,normalpittuaaa
1036.78,196.17,331.10,91.01,165.36,290.16,20.87,25.78,28.11,39.53,340.98,94.87,139.97,320.32,259.61,154.62,573.86,1371.01,normalpittuaaa
843.49,158.94,243.62,82.74,124.41,185.67,17.97,22.49,23.34,29.42,351.05,99.82,229.45,292.24,277.96,173.11,790.79,1955.22,normalpittuaaa
717.55,280.63,641.50,239.03,817.55,1304.66,367.61,445.44,234.39,147.54,504.09,150.22,2303.71,469.04,458.03,253.78,554.85,1213.18,normalmediumaaa
681.43,370.55,862.54,296.95,983.68,2127.84,170.47,249.05,203.90,122.26,551.75,157.14,3611.59,855.92,642.46,373.11,853.88,1936.38,normalmediumaaa
1041.67,255.20,339.56,125.95,207.09,324.05,24.93,37.85,48.59,46.42,569.20,155.16,1499.47,478.40,460.65,293.28,1320.57,3335.65,normalmediumaaa
754.65,222.51,443.03,136.98,236.45,369.94,63.78,94.35,117.67,98.36,750.43,197.66,1567.16,471.12,506.10,285.71,913.51,2232.01,normalsmallaaa
277.26,111.71,206.93,69.87,135.23,235.80,39.43,61.99,81.46,66.19,272.52,82.03,1173.65,369.20,352.26,214.28,570.40,1416.95,normalsmallaaa
324.12,116.25,194.71,83.66,134.45,173.67,89.87,133.30,117.67,99.74,583.29,153.18,2470.06,538.72,646.83,367.23,990.43,2385.13,normalsmallaaa
389.53,164.38,290.65,134.22,299.05,416.53,51.60,100.39,136.25,98.82,595.38,162.08,1056.63,295.36,404.71,210.92,559.17,1392.21,normalmediumaaa
936.23,265.19,422.33,156.29,274.32,368.52,28.41,43.34,31.92,41.37,633.64,177.89,869.63,264.16,404.71,269.75,1381.07,3686.65,normalmediumaaa
1543.46,351.47,430.80,159.97,312.18,547.84,52.76,70.77,59.55,61.13,428.24,122.55,1748.43,471.12,601.38,381.51,1394.90,3550.02,normalmediumaaa
794.67,265.19,575.65,169.16,295.96,456.07,58.56,91.06,111.48,83.19,757.14,208.53,1034.83,498.16,489.50,284.03,1050.93,2701.97,normalmediumaaa
406.12,145.31,292.53,111.24,159.95,206.15,42.91,61.99,65.27,65.73,841.04,225.33,680.33,436.80,471.14,278.99,1262.67,3266.16,normalmediumaaa
1312.09,234.32,386.59,126.87,224.86,359.35,31.31,42.24,47.16,50.10,557.79,152.20,1110.55,414.96,499.11,302.52,1433.79,3547.67,normalmediumaaa
1071.93,277.91,470.31,163.64,274.32,393.94,85.23,142.08,175.79,104.34,530.27,147.25,1494.89,460.72,404.71,231.93,680.16,1640.74,normal;mediumaaa
716.57,249.76,560.60,165.48,364.73,641.03,88.71,140.98,162.45,101.58,432.27,128.48,1290.67,339.04,332.16,178.99,440.77,1103.64,normalmediumaaa
488.13,186.18,460.90,128.71,305.23,434.89,78.28,125.07,143.87,98.36,436.97,108.71,1469.65,450.32,365.37,202.52,535.83,1138.97,normalmediumaaa
522.30,192.54,344.26,116.76,182.36,278.86,40.01,64.73,86.70,72.62,375.89,104.76,1135.79,381.68,402.96,234.45,671.52,1607.76,normalmediumaaa
398.31,181.64,380.95,142.50,256.55,381.94,49.28,86.13,97.66,78.60,730.29,192.71,1827.59,464.88,520.09,285.71,892.77,2115.41,normalmediumaaa
706.81,212.52,359.31,107.56,206.32,426.41,72.48,110.81,99.57,79.52,308.09,93.89,1642.88,395.20,412.57,247.06,592.01,1379.26,normalmediumaaa
1006.52,377.81,785.41,282.24,508.46,715.16,94.51,150.86,202.47,122.72,837.02,227.30,1699.10,540.80,437.92,239.49,693.13,1637.20,normalmediumaaa
575.99,160.75,321.69,97.45,195.50,333.93,54.50,93.26,155.78,94.23,354.41,104.76,1220.69,426.40,331.28,187.39,525.46,1237.91,normalmediumaaa
412.96,155.30,300.05,125.03,228.73,329.69,48.70,80.09,113.86,85.95,532.95,146.27,1319.35,505.44,463.27,255.46,790.79,1917.53,normalmediumaaa
836.65,238.86,417.63,144.34,263.50,381.94,36.53,48.82,52.88,62.97,475.23,122.55,1024.51,455.52,547.19,314.28,1042.28,2534.72,normalxsmallaaa
1241.80,204.35,318.87,114.00,170.00,235.80,37.69,55.95,59.07,56.08,559.80,151.21,943.05,333.84,436.18,254.62,959.31,2229.66,normalxsmallaaa
939.16,263.38,458.08,146.18,306.00,609.26,58.56,77.90,69.55,72.16,336.28,96.85,1686.48,488.80,552.43,321.01,985.24,2353.33,normalxsmallaaa
