
714.62,334.22,629.27,291.43,930.37,1841.21,612.29,646.76,320.61,184.32,586.65,175.91,4714.11,940.16,613.62,328.57,650.78,1391.03,2
808.34,324.23,681.94,148.93,421.14,907.19,177.43,240.27,177.69,108.47,206.07,73.13,1859.72,469.04,264.85,156.30,302.49,687.86,2
174.75,74.47,127.92,50.56,85.77,123.55,85.81,144.82,147.68,104.34,238.96,76.10,1931.99,575.12,348.77,192.44,466.69,1128.37,2
328.02,187.09,376.24,160.88,336.91,531.61,567.64,590.26,286.79,178.34,224.86,80.05,2582.49,499.20,256.99,143.70,303.35,643.10,2
307.52,167.11,334.86,136.06,255.77,380.53,302.67,442.70,362.06,182.94,338.97,112.66,2573.31,677.04,340.02,188.23,401.01,943.45,2
247.97,125.33,227.63,111.24,170.00,201.91,168.73,251.79,314.90,180.18,438.98,134.41,2603.14,626.08,361.00,189.92,437.31,1049.46,2
660.93,289.72,532.39,276.72,809.05,1519.98,1097.60,1089.46,484.02,239.93,402.06,143.30,3658.63,664.56,357.51,200.00,406.20,832.74,1
568.18,227.96,427.04,211.45,641.36,1176.88,865.67,898.56,395.41,214.65,355.75,122.55,3134.33,538.72,291.07,153.78,334.46,663.13,1
381.72,182.55,347.09,188.46,572.59,1121.10,801.89,829.44,395.41,190.29,369.84,118.59,3838.75,689.52,326.04,175.63,389.78,767.95,1
491.06,214.34,413.87,195.82,545.55,992.61,565.91,531.02,218.19,159.49,253.05,90.92,2767.20,657.28,368.87,220.17,407.92,952.88,2
405.15,165.29,321.69,140.66,362.41,713.04,413.99,467.93,241.06,173.28,322.19,106.73,3573.73,737.36,485.12,272.27,496.94,1093.04,2
280.19,111.71,207.88,69.87,138.32,221.68,69.58,115.20,131.96,91.93,236.27,77.09,1037.13,195.52,218.52,109.24,248.90,533.56,2
1318.92,449.56,793.88,397.15,987.55,1716.25,532.86,595.75,300.60,190.29,452.41,151.21,3418.85,836.16,530.58,300.00,577.32,1347.45,2
394.41,161.66,294.41,127.79,291.32,507.60,292.81,364.25,203.90,143.87,236.94,80.05,2412.70,565.76,354.01,201.68,399.28,948.16,2
271.40,126.24,243.62,91.93,202.45,344.52,139.16,199.13,138.63,115.37,209.42,66.21,1771.38,437.84,303.31,171.43,343.11,816.25,2
429.55,200.71,389.41,180.19,527.77,1079.45,498.07,461.35,169.12,148.46,238.96,79.06,2232.58,413.92,358.38,190.76,333.60,664.30,2
208.92,98.99,187.18,76.31,143.73,252.04,150.17,207.91,160.54,134.21,261.11,78.07,2528.57,617.76,379.36,214.28,428.67,996.46,2
204.04,94.45,174.01,68.95,126.73,200.50,161.77,236.43,167.21,133.30,260.43,77.09,1920.52,463.84,348.77,191.60,398.42,977.61,2
611.14,286.99,554.96,225.24,599.64,972.85,707.38,708.75,322.04,187.99,342.32,115.63,3223.81,471.12,381.98,199.16,400.15,835.09,2
389.53,213.43,522.98,156.29,496.86,1176.17,268.46,335.18,223.43,160.87,271.17,85.98,3238.73,713.44,330.41,196.64,406.20,870.43,2
196.23,95.36,186.24,67.11,127.50,190.62,88.13,133.85,132.91,96.98,164.45,54.36,968.29,206.96,172.20,87.39,178.04,369.84,2
826.89,355.11,681.00,309.82,844.59,1453.62,756.67,825.60,363.49,176.50,327.56,120.57,2013.45,315.12,298.07,150.42,274.83,551.23,2
701.93,255.20,536.15,170.08,375.55,696.10,462.70,567.77,301.08,181.10,383.27,125.51,2231.43,426.40,354.01,185.71,350.02,773.84,2
159.13,88.10,187.18,73.55,190.86,399.59,316.58,329.14,168.17,154.90,306.08,85.98,2748.84,612.56,445.79,252.94,495.21,1217.89,2
482.27,226.14,440.21,206.85,552.50,941.08,736.37,766.90,302.51,169.15,240.30,89.93,1863.16,291.20,209.78,105.88,208.28,406.36,2
239.18,116.25,203.17,88.26,123.64,152.49,141.48,203.52,238.67,157.66,265.80,83.02,1836.77,395.20,272.72,145.38,319.77,719.66,2
287.02,134.41,233.27,103.89,161.50,206.15,109.01,176.64,270.12,153.98,504.76,147.25,2478.09,532.48,471.14,229.41,497.81,1175.49,2
213.80,128.96,301.94,90.10,250.36,473.72,327.60,340.11,186.75,121.80,208.75,58.31,2309.44,1019.20,283.21,191.60,579.91,1076.55,2
157.18,89.91,166.49,65.27,102.00,134.14,73.06,110.26,118.62,94.23,144.98,47.44,960.26,417.04,193.18,112.60,261.87,656.06,2
798.58,306.06,500.41,160.88,316.82,518.19,143.22,246.86,262.97,143.87,394.68,122.55,3340.83,1094.08,561.17,333.61,888.45,2266.17,2
259.68,142.59,249.26,124.11,183.91,235.09,125.82,188.71,272.02,147.08,399.38,126.50,2783.26,605.28,416.07,213.44,496.08,1232.02,3
253.83,128.06,233.27,108.48,163.82,183.56,104.95,164.02,286.31,158.58,494.02,150.22,2020.33,494.00,379.36,176.47,405.33,924.61,3
246.02,130.78,240.80,94.69,169.23,244.98,103.79,155.25,155.30,106.64,251.04,76.10,3025.34,1045.20,475.51,282.35,685.35,1800.92,3
962.59,366.00,680.06,327.28,999.91,1701.42,652.30,718.08,334.43,191.67,406.76,133.42,3777.94,690.56,437.92,227.73,457.19,914.01,2
320.21,160.75,298.17,159.05,365.50,545.02,486.47,623.72,347.77,189.83,315.48,109.70,2811.94,565.76,308.56,176.47,375.08,843.34,2
215.75,108.98,180.60,63.43,101.23,144.02,172.79,211.20,148.16,121.34,178.55,55.34,1361.80,269.36,180.06,97.48,222.98,506.47,2
611.14,275.18,531.45,256.50,753.41,1385.85,716.08,659.38,248.20,198.56,354.41,116.62,2907.17,577.20,416.07,231.09,431.26,944.63,2
189.39,97.18,187.18,66.19,118.23,195.56,163.51,201.87,125.77,122.72,242.98,72.14,1792.03,507.52,388.97,227.73,439.04,1102.46,2
189.39,98.99,170.25,55.16,108.95,215.33,194.82,174.99,59.07,73.08,83.23,31.62,881.10,232.96,131.99,93.28,191.86,525.32,2
246.99,143.50,297.23,110.32,333.05,681.98,594.32,524.43,190.08,131.46,153.04,53.37,2093.76,397.28,176.57,105.88,232.48,491.16,1
177.68,103.53,245.50,81.82,269.68,584.56,234.25,230.95,96.23,65.27,84.57,35.58,956.82,276.64,97.90,66.39,127.91,282.68,1
376.84,192.54,347.09,157.21,383.27,679.16,302.67,386.74,252.49,142.49,252.38,89.93,2919.79,734.24,312.93,184.87,420.89,1014.12,1
261.64,132.60,233.27,102.97,162.27,215.33,175.11,216.14,162.93,119.05,226.87,75.11,995.83,178.88,190.55,91.60,191.86,402.82,3
546.70,227.96,417.63,157.21,317.59,559.85,102.63,133.30,125.29,125.94,301.38,92.90,2039.84,427.44,407.33,210.08,405.33,911.65,3
330.95,185.27,380.01,178.35,366.27,606.44,585.04,646.22,318.71,182.02,270.50,94.87,2188.98,319.28,238.63,121.85,254.09,504.12,3
470.56,215.24,439.27,163.64,581.86,1461.39,566.49,491.52,177.22,168.69,325.54,96.85,3495.71,658.32,590.02,310.08,532.38,1120.13,2
237.23,109.89,201.29,82.74,159.95,247.80,161.19,190.90,121.00,101.12,177.87,62.26,983.21,211.12,192.30,107.56,221.25,514.72,2
178.65,95.36,187.18,74.47,105.86,134.84,97.41,122.88,102.42,75.38,140.29,51.39,675.74,173.68,145.97,84.03,186.68,466.43,2
645.31,219.78,393.18,114.92,209.41,373.47,86.97,140.43,142.44,103.88,438.98,130.45,2527.42,631.28,580.40,315.97,712.14,1694.92,3
1030.93,415.96,820.21,327.28,771.96,1206.53,136.84,244.66,218.19,159.95,636.32,190.74,3278.88,664.56,639.84,330.25,651.64,1467.59,3
1590.32,426.85,662.19,231.67,477.55,878.24,187.86,274.83,197.70,151.22,675.92,193.70,3682.72,913.12,672.18,385.71,964.50,2347.44,3
592.59,297.89,535.21,259.25,666.09,1033.56,584.46,653.90,325.38,131.92,245.00,93.89,2233.72,378.56,226.39,126.05,274.83,573.61,2
360.24,189.81,326.39,162.72,307.55,362.88,124.08,234.24,279.17,137.89,357.09,117.61,1764.49,432.64,280.59,145.38,335.33,786.80,2
255.78,120.79,221.98,88.26,182.36,284.51,96.83,165.12,208.66,122.72,291.31,89.93,1718.60,412.88,294.57,152.10,331.87,739.69,2
307.52,154.39,328.27,117.68,227.18,312.05,127.56,223.27,268.21,127.32,242.98,84.00,1220.69,329.68,209.78,107.56,239.40,548.88,3
177.68,86.28,176.83,57.00,96.59,199.09,71.90,113.01,198.66,117.67,228.22,72.14,1177.09,466.96,243.00,135.29,305.08,731.44,3
277.26,158.94,311.34,157.21,251.91,266.86,81.17,150.86,251.06,131.92,318.16,111.68,897.16,211.12,205.41,92.44,200.51,434.62,3
822.01,321.50,619.86,228.92,734.09,1602.59,643.60,661.58,291.55,159.95,274.53,96.85,2925.52,734.24,372.37,224.37,449.41,1052.99,2
496.91,228.87,399.76,231.67,550.18,867.66,822.77,853.58,380.64,158.58,224.19,91.91,1878.07,254.80,179.19,92.44,196.18,375.73,2
204.04,97.18,162.73,105.72,165.36,182.14,212.21,290.74,243.44,131.92,306.08,105.75,1055.48,169.52,187.93,86.55,196.18,433.45,2
317.28,197.08,441.15,167.32,552.50,1207.23,440.08,437.21,169.60,142.95,235.60,78.07,2651.33,628.16,400.34,233.61,418.30,944.63,2
470.56,217.97,426.10,174.67,401.82,659.39,306.15,424.04,269.16,160.87,282.59,97.84,2249.78,484.64,336.53,184.87,360.39,819.78,2
310.45,128.06,219.16,100.21,178.50,217.44,144.38,234.79,229.62,141.11,323.53,102.78,1686.48,336.96,289.33,140.34,310.26,680.79,2
246.99,140.77,268.07,131.47,316.82,581.03,636.64,580.39,216.76,152.60,202.04,72.14,1722.04,333.84,230.76,131.93,256.68,584.21,1
430.53,211.61,422.33,202.25,593.46,1188.88,836.10,799.27,300.13,202.24,324.87,111.68,2740.81,526.24,345.27,192.44,366.44,809.18,1
1084.62,418.68,770.36,314.41,861.59,1652.71,637.80,701.62,337.76,189.37,350.38,124.52,3570.29,820.56,479.88,270.59,519.41,1133.09,1
218.68,108.98,206.93,90.10,140.64,173.67,131.04,169.51,222.48,140.19,264.46,84.00,1335.42,345.28,231.64,121.01,282.61,683.15,2
325.09,164.38,316.99,155.37,321.46,509.72,339.78,432.27,289.17,173.28,418.84,127.49,2699.51,394.16,331.28,158.82,318.91,613.66,2
506.68,214.34,399.76,179.27,452.82,845.06,629.69,701.07,368.25,196.73,434.28,135.39,4094.59,792.48,477.26,262.18,537.56,1161.35,2
650.19,278.82,506.05,257.42,680.77,1220.65,794.93,812.98,337.76,207.30,330.24,116.62,2856.69,494.00,373.24,202.52,375.95,775.02,1
793.70,322.41,569.07,364.98,887.87,1434.56,956.13,1083.43,470.20,226.14,437.64,163.07,2071.96,257.92,263.98,123.53,228.16,404.00,1
303.62,149.85,296.29,131.47,343.86,654.45,489.95,505.23,202.47,152.60,245.67,77.09,2169.48,382.72,338.28,184.87,359.53,803.29,1
923.54,353.29,669.72,272.12,876.27,1831.32,733.47,727.40,302.03,202.70,336.95,116.62,4096.88,848.64,500.86,277.31,514.23,1087.15,2
70.29,44.50,87.48,29.42,44.82,74.83,80.02,96.55,76.22,74.00,128.88,38.54,637.88,271.44,173.07,110.92,228.16,632.50,2
762.46,302.43,549.32,220.64,550.96,936.14,263.82,364.80,281.55,181.10,750.43,222.36,3444.09,818.48,708.02,357.98,697.45,1607.76,2
264.57,135.32,273.72,106.64,275.09,519.60,189.02,262.77,182.46,103.42,167.81,57.32,2213.07,618.80,232.51,146.22,318.91,750.29,3
230.40,121.70,261.49,81.82,201.68,379.82,140.90,181.03,126.24,83.65,135.59,48.43,1366.39,437.84,193.18,125.21,249.77,654.88,3
139.60,96.27,213.52,59.76,155.32,279.57,30.73,38.95,41.92,47.80,106.05,34.59,1150.71,512.72,236.01,151.26,348.29,945.81,3
135.70,67.21,125.10,52.40,85.00,114.37,95.67,144.82,181.98,122.72,182.57,57.32,1598.14,516.88,229.89,129.41,303.35,719.66,2
540.85,211.61,364.96,176.51,516.96,989.79,328.76,436.66,286.79,118.59,215.46,76.10,3317.89,813.28,276.22,171.43,402.74,873.96,2
164.01,92.64,179.66,71.71,144.50,292.28,349.63,409.23,221.05,136.05,165.12,57.32,2375.98,800.80,209.78,134.45,313.72,789.16,2
461.77,203.44,365.90,189.38,513.09,984.85,670.27,635.24,239.63,167.31,259.76,89.93,3737.79,810.16,445.79,257.98,517.68,1141.33,2
350.48,162.57,332.04,136.98,387.14,780.11,375.72,400.46,163.88,110.77,154.38,56.33,1948.05,558.48,229.01,151.26,307.67,786.80,2
233.33,125.33,304.76,71.71,227.18,507.60,138.58,150.86,70.03,70.32,130.22,42.50,1170.21,342.16,217.65,137.81,266.19,670.19,2
161.08,81.74,163.67,56.08,112.05,181.44,60.88,99.29,129.10,113.53,228.22,62.26,2980.59,1011.92,448.41,256.30,599.79,1520.60,3
246.02,130.78,267.13,102.97,226.41,389.70,105.53,161.83,173.41,132.84,306.75,91.91,3136.62,784.16,440.55,241.18,528.92,1232.02,3
366.10,182.55,330.15,137.90,244.95,333.22,266.14,363.15,339.19,173.74,359.78,113.65,3184.81,730.08,351.39,189.92,437.31,1002.34,3
885.46,262.47,520.16,130.55,268.14,386.17,48.70,92.16,123.39,81.82,310.11,103.77,574.78,187.20,215.90,106.72,236.80,494.69,3
840.56,236.13,397.88,151.69,285.14,331.11,48.13,98.19,141.01,87.33,277.22,96.85,759.49,202.80,222.90,109.24,232.48,531.21,3
594.54,214.34,418.57,129.63,293.64,489.95,123.50,177.74,129.58,95.15,235.60,84.99,1279.20,342.16,294.57,163.02,298.17,711.42,3
1009.45,373.27,671.60,218.80,632.86,1210.76,287.59,362.06,176.74,78.60,152.37,72.14,1042.86,184.08,166.08,89.92,133.09,246.17,2
752.69,278.82,427.98,174.67,274.32,391.12,82.33,151.41,149.59,66.65,153.04,71.16,745.72,133.12,133.74,65.55,110.62,193.17,2
781.01,335.13,560.60,272.12,512.32,717.99,170.47,254.54,173.41,83.19,268.49,106.73,769.81,89.44,154.72,63.02,109.76,129.56,2
1009.45,521.31,1034.67,492.77,1366.18,2443.41,382.10,439.40,211.04,117.21,404.75,144.29,1311.32,190.32,278.84,126.05,213.47,347.46,2
548.66,210.70,319.81,182.03,274.32,257.68,59.14,128.37,120.53,58.83,218.82,87.96,410.72,59.28,125.00,49.58,87.29,104.83,2
292.88,119.88,146.74,129.63,145.27,108.02,58.56,115.20,122.43,60.67,184.59,77.09,449.73,44.72,101.40,37.81,63.95,77.74,2
1586.42,657.54,1192.69,577.35,1330.64,2061.47,386.74,452.57,221.52,117.67,346.35,136.38,1291.82,226.72,249.99,121.85,205.69,360.42,1
1538.58,486.80,947.20,340.16,945.05,1844.74,324.70,353.83,162.93,111.23,256.41,97.84,1845.95,447.20,362.75,202.52,350.88,757.35,1
1290.61,552.19,961.30,504.72,1166.05,1835.56,466.18,497.55,221.52,136.97,406.76,155.16,1663.53,293.28,335.65,165.55,271.37,519.43,1
2746.21,847.35,1697.80,542.41,1721.64,3076.68,491.69,569.42,290.12,148.46,381.26,137.37,2575.61,537.68,347.89,190.76,354.34,703.17,1
1302.33,423.22,831.50,279.48,733.32,1198.06,210.48,319.27,199.61,119.51,353.74,118.59,1327.38,227.76,278.84,131.09,237.67,427.56,1
1808.03,563.99,1066.65,378.77,1215.50,2682.74,306.15,361.51,202.47,127.32,451.73,144.29,3161.86,770.64,506.98,285.71,595.47,1286.21,1
1421.43,467.72,917.10,311.66,743.36,1361.14,148.43,236.98,198.18,126.86,545.03,169.00,2458.59,588.64,477.26,255.46,561.76,1247.34,3
1650.85,465.91,922.74,194.90,414.18,644.56,73.64,138.24,149.59,82.74,328.90,111.68,854.71,191.36,209.78,102.52,208.28,407.53,3
1045.57,363.28,736.50,239.95,599.64,1126.05,131.04,191.45,149.59,108.47,333.60,107.72,1775.96,353.60,342.65,173.11,325.82,664.30,3
887.42,317.87,573.77,256.50,704.73,1214.29,357.75,410.33,200.09,96.52,191.30,81.04,1072.69,138.32,173.07,78.99,131.37,202.59,2
635.54,276.09,561.54,237.19,477.55,613.50,75.38,133.30,164.83,101.58,561.81,165.04,1718.60,459.68,422.19,217.65,509.91,1209.65,2
455.91,195.26,340.50,182.95,402.59,751.87,363.55,379.61,161.50,119.97,286.61,100.80,2630.68,472.16,380.23,200.84,359.53,808.00,2
1607.89,540.38,1051.60,410.94,1189.23,2076.30,372.83,479.45,282.03,145.25,367.83,125.51,2912.90,785.20,424.81,242.86,480.52,1041.21,2
1037.76,312.42,546.50,148.93,330.73,509.01,80.60,139.34,136.73,79.98,197.34,76.10,826.03,182.00,194.92,95.80,183.22,356.89,2
1052.40,382.35,695.11,224.32,550.96,915.66,93.35,149.21,109.57,53.78,113.44,56.33,767.52,189.28,144.23,78.99,111.49,200.23,2
1387.26,509.50,1024.33,435.77,1167.59,1877.92,491.69,548.57,231.53,144.33,410.79,139.35,1409.99,231.92,312.93,146.22,244.58,411.07,2
1149.05,494.06,867.24,407.27,788.18,1056.86,155.39,267.15,174.84,79.52,264.46,112.66,746.87,91.52,162.58,68.07,112.35,157.83,2
1084.62,378.72,888.88,273.04,496.09,931.90,53.34,88.87,90.99,62.97,675.92,196.67,1206.92,306.80,445.79,240.34,612.75,1440.50,2
1994.49,645.73,1285.82,424.73,1254.91,2734.98,606.49,714.24,381.12,192.59,583.96,184.81,3011.57,509.60,460.65,236.97,470.15,923.43,1
1007.50,368.73,664.07,251.90,787.41,1964.76,310.78,347.79,169.60,117.67,402.73,132.43,4141.62,834.08,634.60,336.13,754.49,1563.00,1
697.05,267.92,514.51,209.61,765.00,1825.68,288.75,305.01,151.97,106.18,490.66,140.34,3168.74,609.44,604.88,321.85,643.86,1395.74,1
2059.90,442.29,1013.04,241.79,466.73,668.57,50.44,78.45,111.95,76.76,460.46,138.36,717.04,204.88,266.60,126.89,296.44,631.32,3
1375.55,335.13,655.61,163.64,285.91,489.25,51.60,92.71,134.34,89.63,381.93,133.42,819.15,287.04,340.90,182.35,396.69,1077.73,3
775.15,262.47,498.52,133.30,331.50,602.91,59.72,100.94,91.94,70.78,196.67,70.17,947.64,244.40,263.98,145.38,254.95,571.25,3
1837.31,614.85,1267.94,483.57,1493.68,3059.74,289.91,352.18,176.74,142.49,751.77,219.40,2984.03,673.92,703.65,386.55,814.99,1830.37,2
1294.52,688.42,1466.41,596.65,1699.23,3034.32,364.71,405.94,186.27,133.76,680.62,217.42,1409.99,191.36,358.38,157.98,293.84,500.58,2
775.15,248.85,472.19,182.95,497.64,853.54,68.42,113.01,98.61,66.19,310.11,99.82,1198.89,304.72,333.03,178.99,355.21,799.76,2
422.72,152.58,252.08,106.64,183.91,231.56,48.70,72.96,110.52,83.19,265.80,80.05,1766.79,510.64,344.40,178.99,420.89,977.61,3
926.47,296.98,603.87,138.82,280.50,453.24,46.39,80.64,126.72,59.29,230.23,83.02,1026.80,352.56,226.39,117.65,248.90,545.34,3
263.59,110.80,199.41,79.06,139.86,187.79,35.95,58.70,103.38,70.32,239.63,75.11,1703.69,552.24,352.26,184.03,432.12,1032.97,3
866.92,328.77,659.37,250.98,784.32,1648.47,350.21,347.79,141.49,112.15,232.91,85.98,1870.04,454.48,344.40,194.96,337.92,757.35,2
1591.30,505.87,992.34,366.82,1059.41,2153.25,485.89,517.30,236.77,166.85,508.12,160.10,3136.62,731.12,562.92,306.72,566.08,1253.23,2
940.14,292.44,514.51,201.34,384.05,526.66,125.24,181.58,125.29,115.37,252.38,85.98,1556.84,375.44,333.91,175.63,346.56,783.27,2
847.39,360.56,672.54,330.96,984.46,1774.14,873.21,930.92,408.27,189.37,347.02,128.48,2798.18,578.24,324.29,188.23,372.49,811.53,2
645.31,222.51,425.16,161.80,368.59,606.44,182.06,279.77,231.05,132.84,430.93,132.43,1668.12,346.32,368.00,181.51,382.86,822.13,2
657.02,207.98,376.24,147.09,308.32,474.42,144.96,239.18,227.72,126.86,327.56,105.75,1656.65,409.76,287.58,149.58,331.87,734.97,2
2069.66,683.87,1468.29,490.01,1498.32,2809.11,372.25,420.75,204.37,116.29,343.67,125.51,1836.77,380.64,348.77,180.67,312.86,603.06,2
980.16,340.58,717.69,232.59,493.77,815.41,143.80,178.29,112.43,86.41,357.09,116.62,1513.24,341.12,382.86,194.12,373.35,793.87,2
864.96,278.82,521.10,189.38,445.09,788.58,82.91,138.79,124.82,98.36,367.16,117.61,1510.95,373.36,396.84,201.68,415.70,962.30,2
734.14,283.36,599.17,116.76,262.73,362.88,48.70,98.74,141.97,49.64,179.89,74.12,547.25,154.96,111.88,60.50,119.27,196.70,3
519.37,183.46,388.47,68.95,144.50,285.92,72.48,115.75,142.44,55.62,137.60,55.34,429.08,102.96,104.02,53.78,104.57,170.79,3
1572.75,398.70,965.07,177.43,469.82,847.89,87.55,134.95,170.55,74.00,304.06,110.69,829.47,198.64,190.55,95.80,213.47,393.40,r
1038.74,287.90,619.86,141.58,280.50,446.89,32.47,62.54,92.42,61.59,232.24,86.97,736.54,192.40,221.15,115.13,224.70,508.83,2
1884.18,756.53,1494.63,658.25,2021.46,3747.37,565.33,610.01,292.98,166.85,680.62,213.47,3681.57,852.80,585.65,323.53,647.32,1442.86,2
1165.65,459.55,902.05,292.35,587.27,749.76,82.33,140.43,154.83,84.11,332.26,116.62,1039.42,205.92,243.00,114.29,237.67,472.32,2
896.20,316.05,606.69,265.69,876.27,1706.36,587.36,587.52,242.48,168.69,301.38,102.78,2778.67,452.40,378.48,191.60,354.34,696.11,2
1008.47,333.31,684.76,250.06,823.73,1705.66,435.45,459.70,198.66,131.92,343.67,113.65,2209.63,466.96,412.57,226.05,401.01,896.34,2
1053.38,310.60,731.80,176.51,479.86,878.95,90.45,160.73,161.97,99.28,412.80,123.54,1468.50,303.68,312.05,158.82,334.46,723.20,2
800.53,256.11,479.71,142.50,274.32,379.11,58.56,92.71,135.77,84.57,265.80,91.91,801.94,208.00,210.66,101.68,222.11,457.00,3
720.48,231.59,461.84,101.13,190.09,285.22,59.72,111.91,150.06,73.54,208.08,74.12,633.29,220.48,176.57,94.96,213.47,494.69,3
1082.67,338.76,647.14,163.64,341.55,530.90,104.95,164.02,167.21,81.36,212.11,82.03,1084.16,246.48,180.06,95.80,175.44,371.02,3
1985.71,614.85,1092.05,423.82,1355.37,2916.42,576.34,686.81,364.44,162.71,509.46,171.96,3135.47,690.56,452.78,247.90,502.99,1056.53,2
658.97,272.46,472.19,158.13,313.73,446.18,199.46,300.62,187.70,69.41,155.05,71.16,641.32,90.48,111.01,51.26,86.42,138.99,2
1147.10,286.99,488.18,117.68,192.41,255.57,44.65,73.51,126.24,51.94,193.31,80.05,367.12,121.68,119.75,63.02,127.91,253.24,2
2095.05,598.50,1159.77,313.49,930.37,1857.45,298.61,374.67,179.60,89.17,224.86,94.87,1125.47,224.64,224.64,121.01,177.17,343.93,2
1127.58,336.03,608.58,164.56,358.55,606.44,123.50,212.30,165.79,73.54,192.64,80.05,818.00,160.16,166.08,85.71,142.60,255.59,2
576.97,211.61,373.42,118.59,265.82,410.88,89.29,150.86,104.81,38.61,104.04,55.34,402.69,74.88,86.54,44.54,65.68,102.47,2
1542.49,524.94,1107.10,305.22,856.18,1555.99,412.25,504.68,237.72,128.24,284.60,104.76,1233.31,141.44,215.03,95.80,146.06,215.55,2
